Geo_Name,Geo_Code,Mid_Year_Ending,Gender,Age,Population_Estimate
Southern,SHSCT,2016,Females,12,2391
Southern,SHSCT,2016,Females,13,2294
Southern,SHSCT,2016,Females,14,2315
Southern,SHSCT,2016,Females,15,2291
Southern,SHSCT,2016,Females,16,2370
Southern,SHSCT,2016,Females,17,2483
Southern,SHSCT,2016,Females,18,2488
Southern,SHSCT,2016,Females,19,1942
Southern,SHSCT,2016,Females,20,1814
Southern,SHSCT,2016,Females,21,1998
Southern,SHSCT,2016,Females,22,2229
Southern,SHSCT,2016,Females,23,2350
Southern,SHSCT,2016,Females,24,2410
Southern,SHSCT,2016,Females,25,2410
Southern,SHSCT,2016,Females,26,2480
Southern,SHSCT,2016,Females,27,2587
Southern,SHSCT,2016,Females,28,2680
Southern,SHSCT,2016,Females,29,2734
Southern,SHSCT,2016,Females,30,2695
Southern,SHSCT,2016,Females,31,2678
Southern,SHSCT,2016,Females,32,2608
Southern,SHSCT,2016,Females,33,2671
Southern,SHSCT,2016,Females,34,2669
Southern,SHSCT,2016,Females,35,2686
Southern,SHSCT,2016,Females,36,2652
Southern,SHSCT,2016,Females,37,2614
Southern,SHSCT,2016,Females,38,2416
Southern,SHSCT,2016,Females,39,2383
Southern,SHSCT,2016,Females,40,2461
Southern,SHSCT,2016,Females,41,2416
Southern,SHSCT,2016,Females,42,2548
Southern,SHSCT,2016,Females,43,2565
Southern,SHSCT,2016,Females,44,2643
Southern,SHSCT,2016,Females,45,2670
Southern,SHSCT,2016,Females,46,2589
Southern,SHSCT,2016,Females,47,2658
Southern,SHSCT,2016,Females,48,2638
Southern,SHSCT,2016,Females,49,2629
Southern,SHSCT,2016,Females,50,2505
Southern,SHSCT,2016,Females,51,2618
Southern,SHSCT,2016,Females,52,2571
Southern,SHSCT,2016,Females,53,2484
Southern,SHSCT,2016,Females,54,2445
Southern,SHSCT,2016,Females,55,2379
Southern,SHSCT,2016,Females,56,2307
Southern,SHSCT,2016,Females,57,2165
Southern,SHSCT,2016,Females,58,2143
Southern,SHSCT,2016,Females,59,2029
Southern,SHSCT,2016,Females,60,1949
Southern,SHSCT,2016,Females,61,1845
Southern,SHSCT,2016,Females,62,1813
Southern,SHSCT,2016,Females,63,1764
Southern,SHSCT,2016,Females,64,1696
Southern,SHSCT,2016,Females,65,1705
Southern,SHSCT,2016,Females,66,1754
Southern,SHSCT,2016,Females,67,1710
Southern,SHSCT,2016,Females,68,1714
Southern,SHSCT,2016,Females,69,1676
Southern,SHSCT,2016,Females,70,1582
Southern,SHSCT,2016,Females,71,1537
Southern,SHSCT,2016,Females,72,1506
Southern,SHSCT,2016,Females,73,1429
Southern,SHSCT,2016,Females,74,1256
Southern,SHSCT,2016,Females,75,1175
Southern,SHSCT,2016,Females,76,1143
Southern,SHSCT,2016,Females,77,1124
Southern,SHSCT,2016,Females,78,1040
Southern,SHSCT,2016,Females,79,1022
Southern,SHSCT,2016,Females,80,968
Southern,SHSCT,2016,Females,81,924
Southern,SHSCT,2016,Females,82,817
Southern,SHSCT,2016,Females,83,798
Southern,SHSCT,2016,Females,84,674
Southern,SHSCT,2016,Females,85,632
Southern,SHSCT,2016,Females,86,590
Southern,SHSCT,2016,Females,87,534
Southern,SHSCT,2016,Females,88,442
Southern,SHSCT,2016,Females,89,373
Southern,SHSCT,2016,Females,90,1525
Southern,SHSCT,2016,Males,0,2914
Southern,SHSCT,2016,Males,1,2828
Southern,SHSCT,2016,Males,2,2877
Southern,SHSCT,2016,Males,3,2892
Southern,SHSCT,2016,Males,4,2962
Southern,SHSCT,2016,Males,5,2921
Southern,SHSCT,2016,Males,6,2892
Southern,SHSCT,2016,Males,7,2979
Southern,SHSCT,2016,Males,8,2906
Southern,SHSCT,2016,Males,9,2840
Southern,SHSCT,2016,Males,10,2605
Southern,SHSCT,2016,Males,11,2585
Southern,SHSCT,2016,Males,12,2514
Southern,SHSCT,2016,Males,13,2412
Southern,SHSCT,2016,Males,14,2500
Southern,SHSCT,2016,Males,15,2442
Southern,SHSCT,2016,Males,16,2573
Southern,SHSCT,2016,Males,17,2606
Southern,SHSCT,2016,Males,18,2608
Southern,SHSCT,2016,Males,19,2145
Southern,SHSCT,2016,Males,20,2175
Southern,SHSCT,2016,Males,21,2293
Southern,SHSCT,2016,Males,22,2298
Southern,SHSCT,2016,Males,23,2382
Southern,SHSCT,2016,Males,24,2587
Southern,SHSCT,2016,Males,25,2680
Southern,SHSCT,2016,Males,26,2677
Southern,SHSCT,2016,Males,27,2718
Southern,SHSCT,2016,Males,28,2648
Southern,SHSCT,2016,Males,29,2590
Southern,SHSCT,2016,Males,30,2580
Southern,SHSCT,2016,Males,31,2574
Southern,SHSCT,2016,Males,32,2636
Southern,SHSCT,2016,Males,33,2578
Southern,SHSCT,2016,Males,34,2556
Southern,SHSCT,2016,Males,35,2617
Southern,SHSCT,2016,Males,36,2644
Southern,SHSCT,2016,Males,37,2467
Southern,SHSCT,2016,Males,38,2410
Southern,SHSCT,2016,Males,39,2391
Southern,SHSCT,2016,Males,40,2407
Southern,SHSCT,2016,Males,41,2451
Southern,SHSCT,2016,Males,42,2463
Southern,SHSCT,2016,Males,43,2593
Southern,SHSCT,2016,Males,44,2605
Southern,SHSCT,2016,Males,45,2617
Southern,SHSCT,2016,Males,46,2634
Southern,SHSCT,2016,Males,47,2582
Southern,SHSCT,2016,Males,48,2691
Southern,SHSCT,2016,Males,49,2611
Southern,SHSCT,2016,Males,50,2642
Southern,SHSCT,2016,Males,51,2672
Southern,SHSCT,2016,Males,52,2602
Southern,SHSCT,2016,Males,53,2565
Southern,SHSCT,2016,Males,54,2433
Southern,SHSCT,2016,Males,55,2369
Southern,SHSCT,2016,Males,56,2241
Southern,SHSCT,2016,Males,57,2255
Southern,SHSCT,2016,Males,58,2158
Southern,SHSCT,2016,Males,59,2078
Southern,SHSCT,2016,Males,60,1956
Southern,SHSCT,2016,Males,61,1948
Southern,SHSCT,2016,Males,62,1862
Southern,SHSCT,2016,Males,63,1746
Southern,SHSCT,2016,Males,64,1677
Southern,SHSCT,2016,Males,65,1623
Southern,SHSCT,2016,Males,66,1653
Southern,SHSCT,2016,Males,67,1653
Southern,SHSCT,2016,Males,68,1579
Southern,SHSCT,2016,Males,69,1530
Southern,SHSCT,2016,Males,70,1423
Southern,SHSCT,2016,Males,71,1427
Southern,SHSCT,2016,Males,72,1369
Southern,SHSCT,2016,Males,73,1268
Southern,SHSCT,2016,Males,74,1184
Southern,SHSCT,2016,Males,75,1006
Southern,SHSCT,2016,Males,76,971
Southern,SHSCT,2016,Males,77,954
Southern,SHSCT,2016,Males,78,880
Southern,SHSCT,2016,Males,79,866
Southern,SHSCT,2016,Males,80,774
Southern,SHSCT,2016,Males,81,667
Southern,SHSCT,2016,Males,82,571
Southern,SHSCT,2016,Males,83,514
Southern,SHSCT,2016,Males,84,457
Southern,SHSCT,2016,Males,85,391
Southern,SHSCT,2016,Males,86,351
Southern,SHSCT,2016,Males,87,287
Southern,SHSCT,2016,Males,88,239
Southern,SHSCT,2016,Males,89,202
Southern,SHSCT,2016,Males,90,649
Western,WHSCT,2016,All persons,0,4072
Western,WHSCT,2016,All persons,1,4069
Western,WHSCT,2016,All persons,2,4026
Western,WHSCT,2016,All persons,3,4063
Western,WHSCT,2016,All persons,4,4382
Western,WHSCT,2016,All persons,5,4331
Western,WHSCT,2016,All persons,6,4257
Western,WHSCT,2016,All persons,7,4289
Western,WHSCT,2016,All persons,8,4275
Western,WHSCT,2016,All persons,9,4040
Western,WHSCT,2016,All persons,10,3958
Western,WHSCT,2016,All persons,11,3763
Western,WHSCT,2016,All persons,12,3780
Western,WHSCT,2016,All persons,13,3872
Western,WHSCT,2016,All persons,14,3904
Western,WHSCT,2016,All persons,15,3969
Western,WHSCT,2016,All persons,16,4058
Western,WHSCT,2016,All persons,17,4271
Western,WHSCT,2016,All persons,18,4338
Western,WHSCT,2016,All persons,19,3728
Western,WHSCT,2016,All persons,20,3506
Western,WHSCT,2016,All persons,21,3465
Western,WHSCT,2016,All persons,22,3586
Western,WHSCT,2016,All persons,23,3710
Western,WHSCT,2016,All persons,24,3780
Western,WHSCT,2016,All persons,25,3740
Western,WHSCT,2016,All persons,26,3907
Western,WHSCT,2016,All persons,27,4002
Western,WHSCT,2016,All persons,28,3915
Western,WHSCT,2016,All persons,29,4065
Western,WHSCT,2016,All persons,30,4019
Western,WHSCT,2016,All persons,31,3970
Western,WHSCT,2016,All persons,32,3958
Western,WHSCT,2016,All persons,33,3864
Western,WHSCT,2016,All persons,34,3771
Western,WHSCT,2016,All persons,35,3853
Western,WHSCT,2016,All persons,36,3920
Western,WHSCT,2016,All persons,37,3782
Western,WHSCT,2016,All persons,38,3718
Western,WHSCT,2016,All persons,39,3753
Western,WHSCT,2016,All persons,40,3730
Western,WHSCT,2016,All persons,41,3855
Western,WHSCT,2016,All persons,42,3960
Western,WHSCT,2016,All persons,43,4134
Western,WHSCT,2016,All persons,44,4260
Western,WHSCT,2016,All persons,45,4317
Western,WHSCT,2016,All persons,46,4312
Western,WHSCT,2016,All persons,47,4364
Western,WHSCT,2016,All persons,48,4361
Western,WHSCT,2016,All persons,49,4291
Western,WHSCT,2016,All persons,50,4411
Western,WHSCT,2016,All persons,51,4441
Western,WHSCT,2016,All persons,52,4282
Western,WHSCT,2016,All persons,53,4189
Western,WHSCT,2016,All persons,54,4038
Western,WHSCT,2016,All persons,55,3964
Western,WHSCT,2016,All persons,56,3780
Western,WHSCT,2016,All persons,57,3688
Western,WHSCT,2016,All persons,58,3583
Western,WHSCT,2016,All persons,59,3448
Western,WHSCT,2016,All persons,60,3341
Western,WHSCT,2016,All persons,61,3295
Western,WHSCT,2016,All persons,62,3208
Western,WHSCT,2016,All persons,63,3116
Western,WHSCT,2016,All persons,64,3021
Western,WHSCT,2016,All persons,65,3029
Western,WHSCT,2016,All persons,66,3007
Western,WHSCT,2016,All persons,67,2941
Western,WHSCT,2016,All persons,68,2786
Western,WHSCT,2016,All persons,69,2855
Western,WHSCT,2016,All persons,70,2558
Western,WHSCT,2016,All persons,71,2503
Western,WHSCT,2016,All persons,72,2447
Western,WHSCT,2016,All persons,73,2194
Western,WHSCT,2016,All persons,74,1943
Western,WHSCT,2016,All persons,75,1849
Western,WHSCT,2016,All persons,76,1691
Western,WHSCT,2016,All persons,77,1680
Western,WHSCT,2016,All persons,78,1578
Western,WHSCT,2016,All persons,79,1537
Western,WHSCT,2016,All persons,80,1340
Western,WHSCT,2016,All persons,81,1197
Western,WHSCT,2016,All persons,82,1122
Western,WHSCT,2016,All persons,83,1060
Western,WHSCT,2016,All persons,84,954
Western,WHSCT,2016,All persons,85,849
Western,WHSCT,2016,All persons,86,711
Western,WHSCT,2016,All persons,87,670
Western,WHSCT,2016,All persons,88,564
Western,WHSCT,2016,All persons,89,513
Western,WHSCT,2016,All persons,90,1735
Western,WHSCT,2016,Females,0,1962
Western,WHSCT,2016,Females,1,2060
Western,WHSCT,2016,Females,2,2030
Western,WHSCT,2016,Females,3,1973
Western,WHSCT,2016,Females,4,2112
Western,WHSCT,2016,Females,5,2193
Western,WHSCT,2016,Females,6,2062
Western,WHSCT,2016,Females,7,2077
Western,WHSCT,2016,Females,8,2057
Western,WHSCT,2016,Females,9,1950
Western,WHSCT,2016,Females,10,1934
Western,WHSCT,2016,Females,11,1807
Western,WHSCT,2016,Females,12,1804
Western,WHSCT,2016,Females,13,1866
Western,WHSCT,2016,Females,14,1935
Western,WHSCT,2016,Females,15,1931
Western,WHSCT,2016,Females,16,1922
Western,WHSCT,2016,Females,17,2118
Western,WHSCT,2016,Females,18,2120
Western,WHSCT,2016,Females,19,1750
Western,WHSCT,2016,Females,20,1633
Western,WHSCT,2016,Females,21,1621
Western,WHSCT,2016,Females,22,1750
Western,WHSCT,2016,Females,23,1842
Western,WHSCT,2016,Females,24,1898
Western,WHSCT,2016,Females,25,1867
Western,WHSCT,2016,Females,26,1934
Western,WHSCT,2016,Females,27,1972
Western,WHSCT,2016,Females,28,1968
Western,WHSCT,2016,Females,29,2030
Western,WHSCT,2016,Females,30,2034
Western,WHSCT,2016,Females,31,1970
Western,WHSCT,2016,Females,32,2001
Western,WHSCT,2016,Females,33,2008
Western,WHSCT,2016,Females,34,1911
Western,WHSCT,2016,Females,35,1977
Western,WHSCT,2016,Females,36,2005
Western,WHSCT,2016,Females,37,1986
Western,WHSCT,2016,Females,38,1935
Western,WHSCT,2016,Females,39,1970
Western,WHSCT,2016,Females,40,1906
Western,WHSCT,2016,Females,41,1952
Western,WHSCT,2016,Females,42,2034
Western,WHSCT,2016,Females,43,2139
Western,WHSCT,2016,Females,44,2161
Western,WHSCT,2016,Females,45,2213
Western,WHSCT,2016,Females,46,2155
Western,WHSCT,2016,Females,47,2209
Western,WHSCT,2016,Females,48,2219
Western,WHSCT,2016,Females,49,2181
Western,WHSCT,2016,Females,50,2263
Western,WHSCT,2016,Females,51,2267
Western,WHSCT,2016,Females,52,2129
Western,WHSCT,2016,Females,53,2069
Western,WHSCT,2016,Females,54,2015
Western,WHSCT,2016,Females,55,1966
Western,WHSCT,2016,Females,56,1901
Western,WHSCT,2016,Females,57,1905
Western,WHSCT,2016,Females,58,1808
Western,WHSCT,2016,Females,59,1722
Western,WHSCT,2016,Females,60,1640
Western,WHSCT,2016,Females,61,1632
Western,WHSCT,2016,Females,62,1629
Western,WHSCT,2016,Females,63,1587
Western,WHSCT,2016,Females,64,1543
Western,WHSCT,2016,Females,65,1497
Western,WHSCT,2016,Females,66,1494
Western,WHSCT,2016,Females,67,1428
Western,WHSCT,2016,Females,68,1409
Western,WHSCT,2016,Females,69,1424
Western,WHSCT,2016,Females,70,1308
Western,WHSCT,2016,Females,71,1295
Western,WHSCT,2016,Females,72,1224
Western,WHSCT,2016,Females,73,1146
Western,WHSCT,2016,Females,74,1037
Western,WHSCT,2016,Females,75,960
Western,WHSCT,2016,Females,76,892
Western,WHSCT,2016,Females,77,898
Western,WHSCT,2016,Females,78,817
Western,WHSCT,2016,Females,79,829
Western,WHSCT,2016,Females,80,731
Western,WHSCT,2016,Females,81,679
Western,WHSCT,2016,Females,82,645
Western,WHSCT,2016,Females,83,614
Western,WHSCT,2016,Females,84,535
Western,WHSCT,2016,Females,85,491
Western,WHSCT,2016,Females,86,430
Western,WHSCT,2016,Females,87,415
Western,WHSCT,2016,Females,88,350
Western,WHSCT,2016,Females,89,328
Western,WHSCT,2016,Females,90,1230
Western,WHSCT,2016,Males,0,2110
Western,WHSCT,2016,Males,1,2009
Western,WHSCT,2016,Males,2,1996
Western,WHSCT,2016,Males,3,2090
Western,WHSCT,2016,Males,4,2270
Western,WHSCT,2016,Males,5,2138
Western,WHSCT,2016,Males,6,2195
Western,WHSCT,2016,Males,7,2212
Western,WHSCT,2016,Males,8,2218
Western,WHSCT,2016,Males,9,2090
Western,WHSCT,2016,Males,10,2024
Western,WHSCT,2016,Males,11,1956
Western,WHSCT,2016,Males,12,1976
Western,WHSCT,2016,Males,13,2006
Western,WHSCT,2016,Males,14,1969
Western,WHSCT,2016,Males,15,2038
Western,WHSCT,2016,Males,16,2136
Western,WHSCT,2016,Males,17,2153
Western,WHSCT,2016,Males,18,2218
Western,WHSCT,2016,Males,19,1978
Western,WHSCT,2016,Males,20,1873
Western,WHSCT,2016,Males,21,1844
Western,WHSCT,2016,Males,22,1836
Western,WHSCT,2016,Males,23,1868
Western,WHSCT,2016,Males,24,1882
Western,WHSCT,2016,Males,25,1873
Western,WHSCT,2016,Males,26,1973
Western,WHSCT,2016,Males,27,2030
Western,WHSCT,2016,Males,28,1947
Western,WHSCT,2016,Males,29,2035
Western,WHSCT,2016,Males,30,1985
Western,WHSCT,2016,Males,31,2000
Western,WHSCT,2016,Males,32,1957
Western,WHSCT,2016,Males,33,1856
Western,WHSCT,2016,Males,34,1860
Western,WHSCT,2016,Males,35,1876
Western,WHSCT,2016,Males,36,1915
Western,WHSCT,2016,Males,37,1796
Western,WHSCT,2016,Males,38,1783
Western,WHSCT,2016,Males,39,1783
Western,WHSCT,2016,Males,40,1824
Western,WHSCT,2016,Males,41,1903
Western,WHSCT,2016,Males,42,1926
Western,WHSCT,2016,Males,43,1995
Western,WHSCT,2016,Males,44,2099
Western,WHSCT,2016,Males,45,2104
Western,WHSCT,2016,Males,46,2157
Western,WHSCT,2016,Males,47,2155
Western,WHSCT,2016,Males,48,2142
Western,WHSCT,2016,Males,49,2110
Western,WHSCT,2016,Males,50,2148
Western,WHSCT,2016,Males,51,2174
Western,WHSCT,2016,Males,52,2153
Western,WHSCT,2016,Males,53,2120
Western,WHSCT,2016,Males,54,2023
Western,WHSCT,2016,Males,55,1998
Western,WHSCT,2016,Males,56,1879
Western,WHSCT,2016,Males,57,1783
Western,WHSCT,2016,Males,58,1775
Western,WHSCT,2016,Males,59,1726
Western,WHSCT,2016,Males,60,1701
Western,WHSCT,2016,Males,61,1663
Western,WHSCT,2016,Males,62,1579
Western,WHSCT,2016,Males,63,1529
Western,WHSCT,2016,Males,64,1478
Western,WHSCT,2016,Males,65,1532
Western,WHSCT,2016,Males,66,1513
Western,WHSCT,2016,Males,67,1513
Western,WHSCT,2016,Males,68,1377
Western,WHSCT,2016,Males,69,1431
Western,WHSCT,2016,Males,70,1250
Western,WHSCT,2016,Males,71,1208
Western,WHSCT,2016,Males,72,1223
Western,WHSCT,2016,Males,73,1048
Western,WHSCT,2016,Males,74,906
Western,WHSCT,2016,Males,75,889
Western,WHSCT,2016,Males,76,799
Western,WHSCT,2016,Males,77,782
Western,WHSCT,2016,Males,78,761
Western,WHSCT,2016,Males,79,708
Western,WHSCT,2016,Males,80,609
Western,WHSCT,2016,Males,81,518
Western,WHSCT,2016,Males,82,477
Western,WHSCT,2016,Males,83,446
Western,WHSCT,2016,Males,84,419
Western,WHSCT,2016,Males,85,358
Western,WHSCT,2016,Males,86,281
Western,WHSCT,2016,Males,87,255
Western,WHSCT,2016,Males,88,214
Western,WHSCT,2016,Males,89,185
Western,WHSCT,2016,Males,90,505
Belfast,BHSCT,2017,All persons,0,4525
Belfast,BHSCT,2017,All persons,1,4566
Belfast,BHSCT,2017,All persons,2,4592
Belfast,BHSCT,2017,All persons,3,4587
Belfast,BHSCT,2017,All persons,4,4582
Belfast,BHSCT,2017,All persons,5,4776
Belfast,BHSCT,2017,All persons,6,4614
Belfast,BHSCT,2017,All persons,7,4457
Belfast,BHSCT,2017,All persons,8,4506
Belfast,BHSCT,2017,All persons,9,4403
Belfast,BHSCT,2017,All persons,10,4111
Belfast,BHSCT,2017,All persons,11,3894
Belfast,BHSCT,2017,All persons,12,3731
Belfast,BHSCT,2017,All persons,13,3831
Belfast,BHSCT,2017,All persons,14,3782
Belfast,BHSCT,2017,All persons,15,3661
Belfast,BHSCT,2017,All persons,16,3818
Belfast,BHSCT,2017,All persons,17,3986
Belfast,BHSCT,2017,All persons,18,4236
Belfast,BHSCT,2017,All persons,19,5874
Belfast,BHSCT,2017,All persons,20,6392
Belfast,BHSCT,2017,All persons,21,6110
Belfast,BHSCT,2017,All persons,22,5640
Belfast,BHSCT,2017,All persons,23,5430
Belfast,BHSCT,2017,All persons,24,5060
Belfast,BHSCT,2017,All persons,25,5735
Belfast,BHSCT,2017,All persons,26,5787
Belfast,BHSCT,2017,All persons,27,5428
Belfast,BHSCT,2017,All persons,28,5167
Belfast,BHSCT,2017,All persons,29,5356
Belfast,BHSCT,2017,All persons,30,5403
Belfast,BHSCT,2017,All persons,31,5600
Belfast,BHSCT,2017,All persons,32,5459
Belfast,BHSCT,2017,All persons,33,5226
Belfast,BHSCT,2017,All persons,34,5118
Belfast,BHSCT,2017,All persons,35,5069
Belfast,BHSCT,2017,All persons,36,5003
Belfast,BHSCT,2017,All persons,37,4923
Belfast,BHSCT,2017,All persons,38,4695
Belfast,BHSCT,2017,All persons,39,4294
Belfast,BHSCT,2017,All persons,40,4214
Belfast,BHSCT,2017,All persons,41,4263
Belfast,BHSCT,2017,All persons,42,4318
Belfast,BHSCT,2017,All persons,43,4292
Belfast,BHSCT,2017,All persons,44,4319
Belfast,BHSCT,2017,All persons,45,4318
Belfast,BHSCT,2017,All persons,46,4441
Belfast,BHSCT,2017,All persons,47,4459
Belfast,BHSCT,2017,All persons,48,4451
Belfast,BHSCT,2017,All persons,49,4627
Belfast,BHSCT,2017,All persons,50,4818
Belfast,BHSCT,2017,All persons,51,4838
Belfast,BHSCT,2017,All persons,52,4886
Belfast,BHSCT,2017,All persons,53,4871
Belfast,BHSCT,2017,All persons,54,4733
Belfast,BHSCT,2017,All persons,55,4720
Belfast,BHSCT,2017,All persons,56,4672
Belfast,BHSCT,2017,All persons,57,4397
Belfast,BHSCT,2017,All persons,58,4241
Belfast,BHSCT,2017,All persons,59,4194
Belfast,BHSCT,2017,All persons,60,3934
Belfast,BHSCT,2017,All persons,61,3704
Belfast,BHSCT,2017,All persons,62,3454
Belfast,BHSCT,2017,All persons,63,3356
Belfast,BHSCT,2017,All persons,64,3240
Belfast,BHSCT,2017,All persons,65,2999
Belfast,BHSCT,2017,All persons,66,2948
Belfast,BHSCT,2017,All persons,67,2863
Belfast,BHSCT,2017,All persons,68,2788
Belfast,BHSCT,2017,All persons,69,2851
Belfast,BHSCT,2017,All persons,70,2857
Belfast,BHSCT,2017,All persons,71,2618
Belfast,BHSCT,2017,All persons,72,2580
Belfast,BHSCT,2017,All persons,73,2646
Belfast,BHSCT,2017,All persons,74,2592
Belfast,BHSCT,2017,All persons,75,2393
Belfast,BHSCT,2017,All persons,76,2022
Belfast,BHSCT,2017,All persons,77,1983
Belfast,BHSCT,2017,All persons,78,2068
Belfast,BHSCT,2017,All persons,79,1993
Belfast,BHSCT,2017,All persons,80,1928
Belfast,BHSCT,2017,All persons,81,1736
Belfast,BHSCT,2017,All persons,82,1602
Belfast,BHSCT,2017,All persons,83,1490
Belfast,BHSCT,2017,All persons,84,1463
Belfast,BHSCT,2017,All persons,85,1297
Belfast,BHSCT,2017,All persons,86,1202
Belfast,BHSCT,2017,All persons,87,1103
Belfast,BHSCT,2017,All persons,88,897
Belfast,BHSCT,2017,All persons,89,764
Belfast,BHSCT,2017,All persons,90,2723
Belfast,BHSCT,2017,Females,0,2126
Belfast,BHSCT,2017,Females,1,2145
Belfast,BHSCT,2017,Females,2,2237
Belfast,BHSCT,2017,Females,3,2204
Belfast,BHSCT,2017,Females,4,2279
Belfast,BHSCT,2017,Females,5,2303
Belfast,BHSCT,2017,Females,6,2223
Belfast,BHSCT,2017,Females,7,2223
Belfast,BHSCT,2017,Females,8,2173
Belfast,BHSCT,2017,Females,9,2158
Belfast,BHSCT,2017,Females,10,1979
Belfast,BHSCT,2017,Females,11,1879
Belfast,BHSCT,2017,Females,12,1772
Belfast,BHSCT,2017,Females,13,1876
Belfast,BHSCT,2017,Females,14,1834
Belfast,BHSCT,2017,Females,15,1796
Belfast,BHSCT,2017,Females,16,1891
Belfast,BHSCT,2017,Females,17,1930
Belfast,BHSCT,2017,Females,18,2052
Belfast,BHSCT,2017,Females,19,2872
Belfast,BHSCT,2017,Females,20,3228
Belfast,BHSCT,2017,Females,21,3049
Belfast,BHSCT,2017,Females,22,2701
Belfast,BHSCT,2017,Females,23,2696
Belfast,BHSCT,2017,Females,24,2504
Belfast,BHSCT,2017,Females,25,2905
Belfast,BHSCT,2017,Females,26,3002
Belfast,BHSCT,2017,Females,27,2823
Belfast,BHSCT,2017,Females,28,2607
Belfast,BHSCT,2017,Females,29,2708
Belfast,BHSCT,2017,Females,30,2695
Belfast,BHSCT,2017,Females,31,2838
Belfast,BHSCT,2017,Females,32,2719
Belfast,BHSCT,2017,Females,33,2623
Belfast,BHSCT,2017,Females,34,2594
Belfast,BHSCT,2017,Females,35,2604
Belfast,BHSCT,2017,Females,36,2570
Belfast,BHSCT,2017,Females,37,2508
Belfast,BHSCT,2017,Females,38,2443
Belfast,BHSCT,2017,Females,39,2250
Belfast,BHSCT,2017,Females,40,2176
Belfast,BHSCT,2017,Females,41,2169
Belfast,BHSCT,2017,Females,42,2159
Belfast,BHSCT,2017,Females,43,2203
Belfast,BHSCT,2017,Females,44,2199
Belfast,BHSCT,2017,Females,45,2145
Belfast,BHSCT,2017,Females,46,2268
Belfast,BHSCT,2017,Females,47,2293
Belfast,BHSCT,2017,Females,48,2294
Belfast,BHSCT,2017,Females,49,2324
Belfast,BHSCT,2017,Females,50,2506
Belfast,BHSCT,2017,Females,51,2511
Belfast,BHSCT,2017,Females,52,2544
Belfast,BHSCT,2017,Females,53,2532
Belfast,BHSCT,2017,Females,54,2477
Belfast,BHSCT,2017,Females,55,2521
Belfast,BHSCT,2017,Females,56,2435
Belfast,BHSCT,2017,Females,57,2272
Belfast,BHSCT,2017,Females,58,2216
Belfast,BHSCT,2017,Females,59,2182
Belfast,BHSCT,2017,Females,60,2093
Belfast,BHSCT,2017,Females,61,1905
Belfast,BHSCT,2017,Females,62,1758
Belfast,BHSCT,2017,Females,63,1672
Belfast,BHSCT,2017,Females,64,1623
Belfast,BHSCT,2017,Females,65,1501
Belfast,BHSCT,2017,Females,66,1511
Belfast,BHSCT,2017,Females,67,1491
Belfast,BHSCT,2017,Females,68,1428
Belfast,BHSCT,2017,Females,69,1530
Belfast,BHSCT,2017,Females,70,1601
Belfast,BHSCT,2017,Females,71,1417
Belfast,BHSCT,2017,Females,72,1421
Belfast,BHSCT,2017,Females,73,1473
Belfast,BHSCT,2017,Females,74,1434
Belfast,BHSCT,2017,Females,75,1336
Belfast,BHSCT,2017,Females,76,1141
Belfast,BHSCT,2017,Females,77,1136
Belfast,BHSCT,2017,Females,78,1189
Belfast,BHSCT,2017,Females,79,1190
Belfast,BHSCT,2017,Females,80,1155
Belfast,BHSCT,2017,Females,81,1085
Belfast,BHSCT,2017,Females,82,1000
Belfast,BHSCT,2017,Females,83,894
Belfast,BHSCT,2017,Females,84,922
Belfast,BHSCT,2017,Females,85,831
Belfast,BHSCT,2017,Females,86,769
Belfast,BHSCT,2017,Females,87,771
Belfast,BHSCT,2017,Females,88,589
Belfast,BHSCT,2017,Females,89,495
Belfast,BHSCT,2017,Females,90,1955
Belfast,BHSCT,2017,Males,0,2399
Belfast,BHSCT,2017,Males,1,2421
Belfast,BHSCT,2017,Males,2,2355
Belfast,BHSCT,2017,Males,3,2383
Belfast,BHSCT,2017,Males,4,2303
Belfast,BHSCT,2017,Males,5,2473
Belfast,BHSCT,2017,Males,6,2391
Belfast,BHSCT,2017,Males,7,2234
Belfast,BHSCT,2017,Males,8,2333
Belfast,BHSCT,2017,Males,9,2245
Belfast,BHSCT,2017,Males,10,2132
Belfast,BHSCT,2017,Males,11,2015
Belfast,BHSCT,2017,Males,12,1959
Belfast,BHSCT,2017,Males,13,1955
Belfast,BHSCT,2017,Males,14,1948
Belfast,BHSCT,2017,Males,15,1865
Belfast,BHSCT,2017,Males,16,1927
Belfast,BHSCT,2017,Males,17,2056
Belfast,BHSCT,2017,Males,18,2184
Belfast,BHSCT,2017,Males,19,3002
Belfast,BHSCT,2017,Males,20,3164
Belfast,BHSCT,2017,Males,21,3061
Belfast,BHSCT,2017,Males,22,2939
Belfast,BHSCT,2017,Males,23,2734
Belfast,BHSCT,2017,Males,24,2556
Belfast,BHSCT,2017,Males,25,2830
Belfast,BHSCT,2017,Males,26,2785
Belfast,BHSCT,2017,Males,27,2605
Belfast,BHSCT,2017,Males,28,2560
Belfast,BHSCT,2017,Males,29,2648
Belfast,BHSCT,2017,Males,30,2708
Belfast,BHSCT,2017,Males,31,2762
Belfast,BHSCT,2017,Males,32,2740
Belfast,BHSCT,2017,Males,33,2603
Belfast,BHSCT,2017,Males,34,2524
Belfast,BHSCT,2017,Males,35,2465
Belfast,BHSCT,2017,Males,36,2433
